Recommended Package,Dream Outcome,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJIeiG,2025-11-05,Empire Sushi The Exchange TRX,"Meal Takeaway, Restaurant",1,100000,"C.OS. 01 & C.OS. E01, Concourse Level, Plaza The Exchange TRX, Persiaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55188 Kuala Lumpur,Kuala Lumpur,55188.0,https://empiresushi.com.my/,,,60380800237.0,,60380800237.0,3.1,35.0,$$ (Moderate),OPERATIONAL,ChIJIeiGr9U3zDER5EF6i_97xVE,3.1425267,101.7179373,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (35 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJWwM0,2025-11-05,Jovial Veggie House,Restaurant,1,100000,"Jalan Metro Perdana Timur 3, Taman Usahawan, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52100 Kuala Lumpur,Kuala Lumpur,52100.0,,,,60126698909.0,,60126698909.0,3.8,222.0,$$ (Moderate),OPERATIONAL,ChIJWwM060ZGzDERHVQ024GFW8o,3.214721200000001,101.6456848,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (222 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ4RKx,2025-11-05,Muar Street Kopitiam,"Restaurant, Cafe",1,80000,"28, Jalan 28/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,60328587333.0,,60328587333.0,3.9,73.0,Unknown,OPERATIONAL,ChIJ4RKxwu9IzDER0cVTnStWDAs,3.1626944,101.6487052,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (73 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJY7ct,2025-11-05,SeiraKu BISTRO,Restaurant,1,80000,"15, Jalan Solaris 4, Solaris Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,60172447981.0,,60172447981.0,3.4,5.0,Unknown,OPERATIONAL,ChIJY7ctP4pIzDERb-Q2djS3vTQ,3.175385799999999,101.6595307,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJS0zH,2025-11-05,Secret Recipe - Hartamas Shopping Centre,Cafe,1,100000,"60, Lot G-21 & 21A, Ground Floor, Hartamas Shopping Centre, Jalan Sri Hartamas 1, Sri Hartamas, 50480 Taman Sri Hartamas, Federal Territory of Kuala Lumpur, Malaysia",50480 Taman Sri Hartamas,Kuala Lumpur,50480.0,http://www.secretrecipe.com.my/,,,60362010693.0,,60362010693.0,3.9,286.0,$$ (Moderate),OPERATIONAL,ChIJS0zHMfdIzDERSykmIMimrYU,3.1635206,101.6568573,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (286 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ5e6w,2025-11-05,HotShots Coffee & Tea,"Cafe, Store",1,80000,"A2 - UG1 - 07, Publika Dutamas, 1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,,,,601300888138.0,,601300888138.0,2.3,4.0,Unknown,OPERATIONAL,ChIJ5e6wBV5IzDERVWGe2f6egFo,3.170588899999999,101.6653796,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.3/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJFRzn,2025-11-05,Gloria Jean's Coffees KDN,"Cafe, Store",1,80000,"Kompleks Kementerian Dalam Negeri, Jalan Sri Hartamas 1, Jalan Duta, 50480 Wilayah Persekutuan Kuala Lumpur, Malaysia",Jalan Duta,Kuala Lumpur,50480.0,,,,60183158591.0,,60183158591.0,3.4,37.0,Unknown,OPERATIONAL,ChIJFRznFlxIzDERl0XVyBphKE8,3.16756,101.667903,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (37 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJe6TC,2025-11-05,Tealive Lotus's Kepong,Cafe,1,100000,"FOL-01 & FOL-02 1st Floor, 3, Jalan 7A/62A, Bandar Menjalara, 52200 Kepong, Federal Territory of Kuala Lumpur, Malaysia",52200 Kepong,Kuala Lumpur,52200.0,https://www.tealive.com.my/,,,60122898581.0,,60122898581.0,2.4,37.0,$$ (Moderate),OPERATIONAL,ChIJe6TCcB5GzDER7ecRX0FRChA,3.192709899999999,101.6327506,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.4/5 (37 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJzyqw,2025-11-05,Restoran Puteri Pencala,"Cafe, Store, Restaurant",1,100000,"Lot 3074, Jalan Datuk Sulaiman, Taman Tun Dr Ismail, 60000 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Wilayah Persekutuan,Kuala Lumpur,60000.0,https://www.puteripencala.com/,,,601121139026.0,,601121139026.0,3.9,64.0,$$ (Moderate),OPERATIONAL,ChIJzyqwGtpIzDERAmOX2T3oWBY,3.1576221,101.6277669,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (64 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJjQR-,2025-11-05,Golden Sweet Home Restaurant Sdn Bhd • 创新茶餐室,"Cafe, Store, Restaurant",1,100000,"17, Jalan 9/62a, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,https://www.facebook.com/goldensweethomerestaurant,,,60122263266.0,,60122263266.0,3.6,394.0,$$ (Moderate),OPERATIONAL,ChIJjQR-LRxGzDERx9u_BVObpA0,3.194250599999999,101.6320896,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (394 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJRZYN,2025-11-05,Rain Bistro,"Cafe, Restaurant",1,80000,"76, Jalan Medan Putra 3, Medan Putra Business Centre, Bandar Menjalara, 52200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,,,,60176655121.0,,60176655121.0,3.8,29.0,Unknown,OPERATIONAL,ChIJRZYNO6hIzDER-JaHnpa5pRc,3.1910382,101.6252842,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (29 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJRw1a,2025-11-05,"Tealive Riverwalk Village, KL",Cafe,1,100000,"Lot TDE-B, Trellis Area @ Block D, Rivercity 3rd Mile, Jln Sultan Azlan Shah, Jalan Ipoh, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",51200 Kuala Lumpur,Kuala Lumpur,51200.0,https://www.tealive.com.my/,,,60361445581.0,,60361445581.0,2.5,67.0,$$ (Moderate),OPERATIONAL,ChIJRw1aOG1IzDERmlLeDCZhsQA,3.1798283,101.6832284,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.5/5 (67 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ0Xeb,2025-11-05,"KFC AEON AU2, Setiawangsa","Meal Takeaway, Restaurant",1,100000,"6, Jalan Taman Setiawangsa, Bandar Baru Ampang, 54200 Ampang, Wilayah Persekutuan Kuala Lumpur, Malaysia",54200 Ampang,Kuala Lumpur,54200.0,https://kfc.com.my/,,,60342655729.0,,60342655729.0,3.7,228.0,$$ (Moderate),OPERATIONAL,ChIJ0XebvZ03zDERgYO0VTwelgg,3.176536699999999,101.7499825,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (228 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJNStV,2025-11-05,KFC Taman Cempaka (Axis Atrium),"Meal Takeaway, Restaurant",1,100000,"Lot No G-12 & GAF 13A, First Floor, Axis Atrium, Jalan Cempaka, Taman Cempaka, 68000 Ampang, Selangor, Malaysia",68000 Ampang,Selangor,68000.0,https://kfc.com.my/,,,60392014652.0,,60392014652.0,3.8,401.0,$$ (Moderate),OPERATIONAL,ChIJNStVD1k2zDERmdxw3hp1hMc,3.136498500000001,101.7468968,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (401 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJeYVC,2025-11-05,Lok Lok King on Wheels,"Restaurant, Meal Takeaway",1,80000,"2428, Jalan Memanda 2, Taman Dato Ahmad Razali, 68000 Ampang, Selangor, Malaysia",68000 Ampang,Selangor,68000.0,,,,60122626606.0,,60122626606.0,3.0,5.0,Unknown,OPERATIONAL,ChIJeYVCNag3zDERboYZneNsICo,3.1585444,101.7501949,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3/5 (5 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJRc_3,2025-11-05,Starbucks,"Cafe, Store",1,100000,"A-0-1 (Front Portion), Ground Floor, Block A, Wisma HB, Megan Avenue II, 12, 50450, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,,,,60321812615.0,,60321812615.0,3.5,230.0,$$ (Moderate),OPERATIONAL,ChIJRc_38Nk3zDERYol3zjBlis0,3.1617644,101.7118736,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (230 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJjz-Z,2025-11-05,Auntie Anne's Pretzels Suria KLCC,"Restaurant, Store",1,100000,"KC6, Concourse Level, Suria KLCC, Jalan Ampang, 50088, Kuala Lumpur, Wilayah Persekutuan, Kuala Lumpur City Centre, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50088.0,http://www.auntieannes.com.my/,,,60321618208.0,,60321618208.0,3.5,104.0,$$ (Moderate),OPERATIONAL,ChIJjz-ZLtE3zDERsdird_DW_uQ,3.157999,101.712627,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (104 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ4w-9,2025-11-05,KFC,Restaurant,1,100000,"Lot C06 Concourse Floor, Lot C Suria KLCC, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,http://kfc.com.my/,,,60193362869.0,,60193362869.0,3.7,91.0,$$ (Moderate),OPERATIONAL,ChIJ4w-9zNY3zDERAJxK0bKzEY0,3.158164999999999,101.712058,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (91 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJJyQM,2025-11-05,Secret Recipe Jalan Pahang,"Restaurant, Cafe",1,100000,"2, Ground Floor, Jalan Pahang Barat, Pekeliling, Pekeliling, 53000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",53000 Kuala Lumpur,Kuala Lumpur,53000.0,http://www.secretrecipe.com.my/,,,60340313711.0,,60340313711.0,3.2,250.0,$$ (Moderate),OPERATIONAL,ChIJJyQM3BtIzDER74fE84k9zwI,3.1764019,101.6993878,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (250 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJAQLD,2025-11-05,Aseana Coffee House,Restaurant,1,80000,"218, Jln Sultan Azlan Shah, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",51200 Kuala Lumpur,Kuala Lumpur,51200.0,,,,60340437777.0,,60340437777.0,1.0,1.0,Unknown,OPERATIONAL,ChIJAQLDOxZIzDERzreBl49FnyI,3.1717772,101.6922869,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 1/5 (1 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJRdfX,2025-11-05,NZ Curry House,Restaurant,1,80000,"LG 13-14, 199, Jln Tun Razak, Kuala Lumpur, 50400 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50400 Kuala Lumpur,Kuala Lumpur,50400.0,,,,60341416857.0,,60341416857.0,3.3,219.0,Unknown,OPERATIONAL,ChIJRdfXuc83zDER6tx0ix0780w,3.158745,101.719683,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (219 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ4bid,2025-11-05,Secret Recipe Suria KLCC,"Restaurant, Cafe",1,100000,"C35, Concourse Level, Suria Klcc, Kuala Lumpur City Centre, 50088 KL City Centre, Federal Territory of Kuala Lumpur, Malaysia",50088 KL City Centre,Kuala Lumpur,50088.0,http://www.secretrecipe.com.my/,,,60321612719.0,,60321612719.0,3.4,276.0,$$ (Moderate),OPERATIONAL,ChIJ4bidvtY3zDERRndZhllp0C8,3.1580374,101.7117968,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.4/5 (276 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJm9LR,2025-11-05,Lounge on the Park,"Cafe, Store",1,80000,"Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,https://www.mandarinoriental.com/en/kuala-lumpur/petronas-towers/dine/lounge-on-the-park?src=loc.yext.mokul.ggl,,,60321798883.0,,60321798883.0,3.9,140.0,Unknown,OPERATIONAL,ChIJm9LRBNQ3zDEROwhx2PJNv3I,3.1557666,101.712216,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (140 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJdUJq,2025-11-05,Salad Atelier (Avenue K),"Cafe, Health, Store",1,80000,"2nd floor, SAC L2-2, Avenue K, 156, Jln Ampang, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://www.saladatelier.com/,,,60163321561.0,,60163321561.0,3.9,136.0,Unknown,OPERATIONAL,ChIJdUJqxNA3zDERkGPWHOsunXo,3.159481,101.713507,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (136 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ0cTr,2025-11-05,The Coffee Bean & Tea Leaf,"Cafe, Store",1,100000,"F27 & F28, First Floor, Lot 10 Shopping Centre, 50, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.coffeebean.com.my/,,,60186311833.0,,60186311833.0,3.8,175.0,$$ (Moderate),OPERATIONAL,ChIJ0cTrVik2zDERx9u8S8l8dkU,3.1461957,101.7120231,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (175 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJFXvA,2025-11-05,Lavender Bakery @Suria KLCC,"Bakery, Store",1,80000,"Lot C61 & C62, Concourse Floor, Menara Berkembar Petronas, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,http://www.lavenderbakery.com/,,,60348139471.0,,60348139471.0,3.8,142.0,Unknown,OPERATIONAL,ChIJFXvAEu03zDERhE6z8mJOLcU,3.1577405,101.712167,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (142 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ922L,2025-11-05,The Coffee Bean & Tea Leaf,Cafe,1,100000,"Lot G 37, Ground Floor, Quill City Mall, 1018, Jln Sultan Ismail, Bandar Wawasan, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://www.coffeebean.com.my/,,,60129105810.0,,60129105810.0,3.6,92.0,$$ (Moderate),OPERATIONAL,ChIJ922LOS9IzDERxnvFtScHsx8,3.1598664,101.7000562,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (92 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJNxhu,2025-11-05,Shell,"Gas Station, Convenience Store, Cafe",1,100000,"LOT 148, Jln Tun Razak, Titiwangsa, 50400 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50400 Kuala Lumpur,Kuala Lumpur,50400.0,https://find.shell.com/my/fuel/10366955-shell-jalan-tun-razak-kl/en_MY,,,60123500902.0,,60123500902.0,3.8,204.0,$$ (Moderate),OPERATIONAL,ChIJNxhuP-A3zDERAzvjCv676EI,3.172368,101.708146,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.8/5 (204 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJOeel,2025-11-05,Secret Recipe,"Restaurant, Cafe",1,100000,"Level 03-99, Berjaya Times Square, 1, Jln Imbi, Imbi, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,http://www.secretrecipe.com.my/,,,60328581345.0,,60328581345.0,3.9,210.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJOeeliSg2zDEReoQ51I9Ix30,3.1417301,101.7099863,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (210 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJG5wW,2025-11-05,ALYATEY BAKERY,"Bakery, Store",1,80000,"10-1F, JALAN AU 1A/4F TAMAN KERAMAT, PERMAI, Kampung Datuk Keramat, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",54200 Kuala Lumpur,Kuala Lumpur,54200.0,http://www.alyateybakery.com/,,,601118620680.0,,601118620680.0,3.5,4.0,Unknown,OPERATIONAL,ChIJG5wW25A3zDERlz2azaWx6Kg,3.176557,101.738764,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJG58D,2025-11-05,Secret Recipe Lotus's Ampang,"Restaurant, Bakery, Store",1,100000,"Lot PT 25, Ground Floor, Tesco Ampang,, Jalan Pandan Prima 2, Dataran Pandan Prima, 55100 Dataran Pandan Prima, Federal Territory of Kuala Lumpur, Malaysia",55100 Dataran Pandan Prima,Kuala Lumpur,55100.0,http://www.secretrecipe.com.my/,,,60392851591.0,,60392851591.0,3.3,167.0,$$ (Moderate),OPERATIONAL,ChIJG58D0lE2zDERQeCgeBf3rNI,3.144209099999999,101.7419687,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (167 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ2VJu,2025-11-05,Dunkin' Donuts Ampang Point,"Bakery, Store",1,100000,"Lot G09, Ground Floor, Ampang Point Shopping Centre, Jln Memanda 3, Taman Dato Ahmad Razali, 68000 Ampang Jaya, Selangor, Malaysia",68000 Ampang Jaya,Selangor,68000.0,http://www.dunkindonuts.com.my/,,,60387872679.0,,60387872679.0,3.1,28.0,$$ (Moderate),OPERATIONAL,ChIJ2VJuxak3zDERfojQgvs0mfk,3.1576,101.751222,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (28 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJk72G,2025-11-05,Harta8 HQ,"Bakery, General Contractor, Lodging",1,80000,"Jalan AU 2a/18, Taman Keramat, 54200 Kuala Lumpur, Selangor, Malaysia",54200 Kuala Lumpur,Kuala Lumpur,54200.0,,,,60122384609.0,,60122384609.0,3.3,4.0,Unknown,OPERATIONAL,ChIJk72G1p83zDERehV9QgHWXxM,3.1726394,101.752189,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (4 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJ9df8,2025-11-05,King's Confectionery Sdn. Bhd.,"Bakery, Store",1,100000,"Kompleks Mutiara, 568-g-9, Jln Sultan Azlan Shah, Batu Complex Bussiness Centre, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",51200 Kuala Lumpur,Kuala Lumpur,51200.0,http://www.kings.com.my/,,,60126298806.0,,60126298806.0,3.3,21.0,$$ (Moderate),OPERATIONAL,ChIJ9df8sXVIzDERdUl1guxfyc8,3.189061,101.6808435,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.3/5 (21 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJCWme,2025-11-05,Joshijosh Events & Catering,"Meal Takeaway, Store, Restaurant",1,80000,"25, Jalan PJU 1A/42 Ara Permata, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.joshijosh.com/,,,60183529877.0,,60183529877.0,3.6,103.0,Unknown,OPERATIONAL,ChIJCWme5IZOzDERQQuln1CMNGc,3.117052399999999,101.587149,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.6/5 (103 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJx3Fo,2025-11-05,Coolblog - Larkin Sentral,Restaurant,1,100000,"Lot No: KS-08, Larkin Bus Sentral, No. 5, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",80350 Johor Bahru,Johor,80350.0,http://coolblog.com.my/,,,6073555001.0,,6073555001.0,2.6,19.0,$$ (Moderate),OPERATIONAL,ChIJx3FohEJt2jERA6pbQO9QBFU,1.4957895,103.7431268,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 2.6/5 (19 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJrdH3,2025-11-05,TK Bakery • Taipan USJ,"Bakery, Store",1,100000,"25-G, Jalan USJ 10/1e, Usj 2, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://tk2you.com/,,,60358894347.0,,60358894347.0,3.1,64.0,$$ (Moderate),OPERATIONAL,ChIJrdH3fGFNzDER66jFyBJWD88,3.0485383,101.5837949,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (64 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJR6Bm,2025-11-05,Domino's Uptown Damansara,"Meal Delivery, Meal Takeaway, Restaurant",1,100000,"87, Jalan SS 21/1a, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://www.dominos.com.my/store/selangor-damansara-uptown-85201,,,601300888333.0,,601300888333.0,3.1,160.0,$$ (Moderate),OPERATIONAL,ChIJR6Bm3DVJzDERnSsoBWfFHns,3.1341264,101.6209608,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.1/5 (160 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
"Quick Win - RM 2,997/mo",Save RM 15-25k/mo in 60 days,GOOGLE-ChIJvxsu,2025-11-05,Domino's Pizza Puchong Jaya,"Meal Takeaway, Meal Delivery, Restaurant",1,100000,"6, Jalan Kenari 18, Bandar, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",47100 Puchong,Selangor,47100.0,https://www.dominos.com.my/store/selangor-puchong-jaya-85037,,,601300888333.0,,601300888333.0,3.2,374.0,$$ (Moderate),OPERATIONAL,ChIJvxsuUFdLzDERt-nnOTMI7hg,3.0458158,101.6232053,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (374 reviews),,New,,Google Places Scraper,2025-11-05,80,WARM
