Priority,Action,Suggested Approach,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
316,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ72ix,2025-11-05,Sri Melur Jaya Restaurant,Restaurant,1,150000,"26-44, Jln SS19/6, Ss 19, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://m.facebook.com/pages/Nasi-Kandar-Sri-Melur-SS19-branch/306880520130606,,,60356136500.0,,60356136500.0,3.7,1130.0,$$ (Moderate),OPERATIONAL,ChIJ72ixJPtMzDERabC6oP9CAjA,3.0651351,101.5781462,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (1130 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
317,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJeYEe,2025-11-05,JM Bariani House Subang Jaya,Restaurant,1,100000,"29, Jalan SS 18/6, Ss 18, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://jmbarianihouse.com/v2,,,60356344660.0,,60356344660.0,4.3,966.0,$$ (Moderate),OPERATIONAL,ChIJeYEe3fFMzDER2Mjbd5VuJSk,3.064699,101.5857529,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (966 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
318,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJNZpu,2025-11-05,Themacsbrosmalaysia,Restaurant,1,100000,"70, Jalan USJ 13/3g, Usj 13, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,https://www.instagram.com/themacsbrosmalaysia?igsh=OW93eW81amVveXJ4&utm_source=qr,,,601112020214.0,,601112020214.0,4.2,541.0,$$ (Moderate),OPERATIONAL,ChIJNZpuvMtMzDERkB64xFczpJg,3.0379418,101.5861552,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (541 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
319,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJV2nH,2025-11-05,"GO Noodle House, Da Men Mall USJ",Restaurant,1,100000,"LG-06, Damen Mall, 1, Persiaran Kewajipan, Usj 1, 47600 Subang Jaya, Selangor, Malaysia",47600 Subang Jaya,Selangor,47600.0,https://www.gotrio3.com/,,,60358799573.0,,60358799573.0,4.4,819.0,$$ (Moderate),OPERATIONAL,ChIJV2nHNetMzDERZLBi7y7yjf4,3.0580052,101.5925509,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (819 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
320,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ9QY2,2025-11-05,Nam Heong Ipoh Da Men,Restaurant,1,150000,"LG 21-22, Da:Mén, Persiaran Kewajipan, USJ 1, 47600, Subang aya, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47600.0,https://nam-heong.shop/,,,601120935614.0,,601120935614.0,3.7,1168.0,$$ (Moderate),OPERATIONAL,ChIJ9QY2ypRMzDER4FgMz6RPe3k,3.058116,101.5929848,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (1168 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
321,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJJymJ,2025-11-05,KFC Petronas USJ 20 DT,"Restaurant, Meal Takeaway",1,150000,"Lot 49946, Persiaran Kewajipan, Usj 20, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,49946.0,https://kfc.com.my/,,,60380814760.0,,60380814760.0,3.9,1436.0,$$ (Moderate),OPERATIONAL,ChIJJymJLzKzzTERytRuhLY2iZo,3.0302596,101.5836153,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1436 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
322,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJcQ-4,2025-11-05,Sugar and I • Subang Outlet,"Cafe, Bakery, Store",1,80000,"110, Jalan SS 14/1, Ss 14, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://sugarandi.beepit.com/,,,60124842597.0,,60124842597.0,4.7,777.0,Unknown,OPERATIONAL,ChIJcQ-4kpRNzDERPCA0tAjTcBg,3.0662245,101.5863934,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.7/5 (777 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
323,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJWZGL,2025-11-05,Nando's • Main Place USJ,Restaurant,1,100000,"GF-23 & GF-26, Main Place Mall, Jalan USJ/10, Jalan 10, Persiaran Kewajipan, Usj 21, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,http://www.nandos.com.my/,,,60389662557.0,,60389662557.0,4.1,651.0,$$ (Moderate),OPERATIONAL,ChIJWZGL2y-zzTERGHPu3HBl7wA,3.026471,101.5807849,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (651 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
324,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ6-1-,2025-11-05,Absolute Thai Main Place Mall,Restaurant,1,100000,"Lot 1F-17, First Floor, The Main Place, Jalan USJ 21, 10, Persiaran Kewajipan, Usj 21, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,http://absolutethai.com.my/,,,60380819007.0,,60380819007.0,4.0,538.0,$$ (Moderate),OPERATIONAL,ChIJ6-1-KjCzzTERI8Du_j3sJpc,3.02632,101.5811466,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (538 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
325,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJea95,2025-11-05,Bindhu Vegetarian Restaurant | Restoran Bindhu Vegetarian,Restaurant,1,80000,"87, Jalan SS 14/1, Ss 14, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,http://facebook.com/bindhu.ahimsa,,,60358786567.0,,60358786567.0,4.2,815.0,Unknown,OPERATIONAL,ChIJea95QvFMzDER7Fnx2WUlASA,3.0678114,101.586408,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (815 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
326,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ54DM,2025-11-05,Starbucks USJ Taipan,Cafe,1,100000,"41, Jalan USJ 10/1d, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,,,,60358797008.0,,60358797008.0,4.1,850.0,$$ (Moderate),OPERATIONAL,ChIJ54DM9cRMzDERj-3xrCdqBAY,3.0494473,101.5841972,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (850 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
327,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJiyPR,2025-11-05,Hometown Hainan Coffee USJ,"Cafe, Store",1,100000,"1, Jalan USJ 21/5, Usj 21, 47630 Subang Jaya, Selangor, Malaysia",47630 Subang Jaya,Selangor,47630.0,https://hometowncoffee.com.my/,,,60380812997.0,,60380812997.0,4.3,711.0,$$ (Moderate),OPERATIONAL,ChIJiyPR4i-zzTERb9ATmj6gRHA,3.0254127,101.581427,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (711 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
328,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJnynP,2025-11-05,Canai 15 Cafe (SS15),"Cafe, Restaurant",2,200000,"2, Jalan SS 15/4, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,,,,60356118932.0,,60356118932.0,3.7,2294.0,$$ (Moderate),OPERATIONAL,ChIJnynPPl9MzDERpaBZsViUq6U,3.0752302,101.5866111,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.7/5 (2294 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
329,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJNVOp,2025-11-05,Fat Cat - Sunway GEO Avenue,"Cafe, Restaurant",1,80000,"D-01-01-001A Block D, Sunway Geo Avenue, Jalan Lagoon Selatan, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://www.instagram.com/fatcatmy/?hl=en,,,60356505181.0,,60356505181.0,4.2,502.0,Unknown,OPERATIONAL,ChIJNVOp6oRMzDERrcsXy0y5WlI,3.06508,101.6086848,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (502 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
330,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJLeYh,2025-11-05,Caffeinees (Sunway - EGG),"Cafe, Restaurant",1,200000,"Suite G-01, Ground Floor, Pinnacle Annexe, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,,,,60179488684.0,,60179488684.0,4.3,812.0,$$$ (Expensive),OPERATIONAL,ChIJLeYhyIZMzDER9gVBe8qLaIg,3.0703895,101.6094852,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (812 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
331,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJz1wh,2025-11-05,Mamasab Petaling Jaya,"Bakery, Store",1,100000,"6, Jalan PJS 5/26, Taman Desaria, 46000 Petaling Jaya, Selangor, Malaysia",46000 Petaling Jaya,Selangor,46000.0,http://mamasab.com/,,,60166702000.0,,60166702000.0,4.3,504.0,$$ (Moderate),OPERATIONAL,ChIJz1whd6BLzDER1dBI5qdbwqQ,3.0761773,101.6257096,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (504 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
332,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJVb3A,2025-11-05,TK Bakery • Damansara Utama,"Bakery, Store",1,100000,"61, Jalan SS 21/60, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,http://www.tk2you.com/,,,60125910154.0,,60125910154.0,4.3,810.0,$$ (Moderate),OPERATIONAL,ChIJVb3ABTZJzDERzpSYWBmjU5w,3.1330444,101.6218556,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.3/5 (810 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
333,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJP3LI,2025-11-05,Lisette's Café & Bakery,"Cafe, Bakery, Restaurant",1,80000,"GF-18, Ground Floor 163 Retail Park, 8, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://lisettes.com.my/?ref=from_group,,,60397751727.0,,60397751727.0,4.2,759.0,Unknown,OPERATIONAL,ChIJP3LIz81JzDERIfG49gp0oFY,3.1668299,101.6523511,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (759 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
334,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ5WYd,2025-11-05,Zǎo - Breakfast Anytime,"Cafe, Store, Restaurant",1,100000,"50, Jln 19/3, Seksyen 19, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,http://www.instagram.com/zzzaooo,,,601128289173.0,,601128289173.0,4.1,590.0,$$ (Moderate),OPERATIONAL,ChIJ5WYdWlpJzDER0iGChihien4,3.1199146,101.6291726,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (590 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
335,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ0QBd,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,100000,"1st Floor, Petronas Station, Pinggir Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",60000 Kuala Lumpur,Kuala Lumpur,60000.0,https://kfc.com.my/,,,60377328768.0,,60377328768.0,4.0,990.0,$$ (Moderate),OPERATIONAL,ChIJ0QBdJjBJzDERU5kVWhiv_-U,3.142123999999999,101.6251952,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (990 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
336,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJS2sz,2025-11-05,MR CHURROS (Mutiara Damansara),"Meal Takeaway, Restaurant",1,80000,"Behind Lotus’s, Jln PJU 7/3, Mutiara Damansara, 47820 Petaling Jaya, Selangor, Malaysia",47820 Petaling Jaya,Selangor,47820.0,https://mrchurros.com.my/,,,60125046587.0,,60125046587.0,4.9,503.0,Unknown,OPERATIONAL,ChIJS2szB3NPzDERrJiolrb4aag,3.160031,101.6124127,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.9/5 (503 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
337,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ840f,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,150000,"15144, Jalan Kepong Batu 6 1/2, Kepong, 52100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52100 Kuala Lumpur,Kuala Lumpur,15144.0,https://kfc.com.my/,,,60362627490.0,,60362627490.0,3.5,1961.0,$$ (Moderate),OPERATIONAL,ChIJ840fL0BGzDERVVP-UDf3FHk,3.212815299999999,101.6432776,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.5/5 (1961 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
338,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJt8Qy,2025-11-05,Immigration Department of Malaysia - Federal Territory of Kuala Lumpur,Restaurant,1,120000,"Kompleks KDN Jalan Duta 69, Level LG, 1, 2 & 5, Jalan Sri Hartamas 1, Taman Sri Hartamas, 50550 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50550 Kuala Lumpur,Kuala Lumpur,50550.0,http://sto.imi.gov.my/,,,60362057400.0,,60362057400.0,3.2,1271.0,Unknown,OPERATIONAL,ChIJt8QyFlxIzDER5btjG7a5_q4,3.1672754,101.6677793,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.2/5 (1271 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
339,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJ2yMC,2025-11-05,MAHSA Avenue,"Cafe, Real Estate Agency, Restaurant",1,100000,"Jalan Ilmu, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,http://www.mahsaavenue.com/,,,60379652555.0,,60379652555.0,4.0,998.0,$$ (Moderate),OPERATIONAL,ChIJ2yMCrGRJzDERerDAJHVVOLA,3.118205999999999,101.6490822,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (998 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
340,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJJ-Lo,2025-11-05,Charlie's Chicken Chop,"Cafe, Restaurant",1,100000,"29, Jalan Bukit Desa 5, Taman Bukit Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",58100 Kuala Lumpur,Kuala Lumpur,58100.0,https://grab.onelink.me/2695613898?pid=inappsharing&c=MYDD06252&is_retargeting=true&af_dp=grab%3A%2F%2Fopen%3FscreenType%3DGRABFOOD%26sourceID%3DA4pcqCZkS4%26merchantIDs%3DMYDD06252&af_force_deeplink=true&af_web_dp=https%3A%2F%2Fwww.grab.com%2Fdownload,,,60128160003.0,,60128160003.0,4.4,923.0,$$ (Moderate),OPERATIONAL,ChIJJ-LolR9KzDER6GmwYejOu0U,3.1106777,101.6855175,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (923 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
341,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJX5Eh,2025-11-05,Touché Pastries & More,"Bakery, Store, Restaurant",1,100000,"7, Jalan 17/56, Seksyen 17, 46400 Petaling Jaya, Selangor, Malaysia",46400 Petaling Jaya,Selangor,46400.0,https://m.facebook.com/Touchepastries/,,,60374914792.0,,60374914792.0,4.1,597.0,$$ (Moderate),OPERATIONAL,ChIJX5EhEUJJzDER5qqv5V6pU8g,3.1264975,101.6374712,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (597 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
342,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJq6pq,2025-11-05,Xiao By Crustz,"Cafe, Bakery, Store",1,100000,"18, Jalan SS 2/72, Seksyen 19, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,https://www.xiaobycrustz.com/,,,601156378702.0,,601156378702.0,4.5,805.0,$$ (Moderate),OPERATIONAL,ChIJq6pqOkNJzDERhhauG4Ej63c,3.1284686,101.6279937,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.5/5 (805 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
343,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJUbgo,2025-11-05,KFC,"Meal Takeaway, Restaurant",1,100000,"No. 49 & 51, Ground Floor, Jalan 52/12, Pj New Town, 46200 Petaling Jaya, Selangor, Malaysia",46200 Petaling Jaya,Selangor,46200.0,https://kfc.com.my/,,,60379312544.0,,60379312544.0,4.0,822.0,$$ (Moderate),OPERATIONAL,ChIJUbgoOcRLzDERbfjWBAVf5Dk,3.098892,101.6461483,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (822 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
344,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJs21e,2025-11-05,KFC,"Meal Takeaway, Restaurant",2,200000,"Lot 47, PT 28, Lorong Universiti A, Section 16, 59200 Petaling Jaya, Wilayah Persekutuan Kuala Lumpur, Malaysia",59200 Petaling Jaya,Kuala Lumpur,59200.0,https://kfc.com.my/,,,60379321084.0,,60379321084.0,3.9,3310.0,$$ (Moderate),OPERATIONAL,ChIJs21eDwxMzDERewsTI7V8L98,3.118423,101.6480817,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (3310 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
345,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJucYI,2025-11-05,Brader John Burger Damansara Uptown,Restaurant,1,50000,"Jalan SS 21/58, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://www.facebook.com/pages/category/Food-Truck/Brader-John-Uptown-388981934641412/,,,60126944154.0,,60126944154.0,4.2,569.0,$ (Budget),OPERATIONAL,ChIJucYIgDZJzDER2GJMMRJw1gM,3.1371348,101.6213388,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (569 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
346,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJU6Sq,2025-11-05,Restaurant Gold Dragon City,Restaurant,1,150000,"14 - 16, Jalan 20/16a, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://www.facebook.com/golddragoncity?mibextid=ZbWKwL,,,60378764633.0,,60378764633.0,3.9,1977.0,$$ (Moderate),OPERATIONAL,ChIJU6SqeftLzDERrKnKfChVTwU,3.106803,101.6249446,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1977 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
347,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJPaMw,2025-11-05,Original Penang Kayu Nasi Kandar- SS2,Restaurant,2,200000,"64, Jalan SS 2/10, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,http://www.originalkayu.com.my/,,,60378764767.0,,60378764767.0,3.7,4288.0,$$ (Moderate),OPERATIONAL,ChIJPaMw7VRJzDERAqBnpVnAVL8,3.1167306,101.6175921,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.7/5 (4288 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
348,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJe8M7,2025-11-05,McDonald's SS 2 SF,Restaurant,2,200000,"56, Jalan SS 2/61, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,https://www.mcdonalds.com.my/,,,60378731026.0,,60378731026.0,3.7,3321.0,$$ (Moderate),OPERATIONAL,ChIJe8M7AVRJzDERiBKWBiMUL_s,3.118279599999999,101.6204302,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.7/5 (3321 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
349,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJU10P,2025-11-05,Pantai Seafood Restaurant,Restaurant,2,200000,"No. 13575, Jalan Chempaka Kg, Kampung Sungai Kayu Ara, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,13575.0,http://unique-seafood.com.my/Restaurants-Pantai,,,60162104366.0,,60162104366.0,3.9,2805.0,$$ (Moderate),OPERATIONAL,ChIJU10P-LNOzDER2AegT9iOnDc,3.1258076,101.6090097,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (2805 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
350,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJm2Ov,2025-11-05,Lau Wan Kuetiau Goreng,Restaurant,1,50000,"Selera Wawasan, 13, Jln. SS 3/33, Taman Universiti, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,http://www.facebook.com/LauWanKuetiauGoreng,,,60126614907.0,,60126614907.0,4.4,523.0,$ (Budget),OPERATIONAL,ChIJm2OvuAtMzDERCHA0-otsPks,3.0972117,101.6119199,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.4/5 (523 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
351,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJT-Xg,2025-11-05,Lotus Curry House,Restaurant,1,120000,"G-G-21, Jalan PJU 1/43, Aman Suria, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,,,,60378865655.0,,60378865655.0,3.7,1226.0,Unknown,OPERATIONAL,ChIJT-Xg_aJOzDERsYraCJ1vfQw,3.1208377,101.5958694,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.7/5 (1226 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
352,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJL3fJ,2025-11-05,My Little Herbal Tea & Cafe signature,Restaurant,1,100000,"1, Jln SS 24/8, Taman Megah, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.facebook.com/littleherbaltea,,,60129828035.0,,60129828035.0,4.1,721.0,$$ (Moderate),OPERATIONAL,ChIJL3fJDqpOzDERqtBgHiiO0Q0,3.1134707,101.61114,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.1/5 (721 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
353,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJNVhI,2025-11-05,Sani Hotel Kuala Lumpur,"Lodging, Restaurant",1,120000,"63, Jalan Putra, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50350 Kuala Lumpur,Kuala Lumpur,50350.0,https://m.facebook.com/sanihotel/,,,60340457777.0,,60340457777.0,3.9,1762.0,Unknown,OPERATIONAL,ChIJNVhITSNIzDERrLG_Qs97C-U,3.1668657,101.6955246,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 3.9/5 (1762 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
354,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJMyPZ,2025-11-05,Milligram - Coffee & Eatery,"Cafe, Restaurant, Store",1,100000,"No. 8, Jalan SS 26/4, Taman Mayang Jaya, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://milligram.oddle.me/en_MY/,,,60374974358.0,,60374974358.0,4.2,782.0,$$ (Moderate),OPERATIONAL,ChIJMyPZmqhOzDERw17qmUu-Q7g,3.116368,101.604925,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (782 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
355,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJJWnW,2025-11-05,Kampar Cafe,"Cafe, Restaurant",1,50000,"44, Jln 21/19, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://www.facebook.com/cafekampar,,,60374967309.0,,60374967309.0,4.0,734.0,$ (Budget),OPERATIONAL,ChIJJWnWFvxLzDERWibAXCJkwgA,3.109596,101.621525,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4/5 (734 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
356,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJffpF,2025-11-05,Huskiss,"Cafe, Pet Store, Store",1,100000,"80-G, Block G, Zenith Corporate Park, SS7/26, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,https://www.huskiss.com/,,,60132883109.0,,60132883109.0,4.6,575.0,$$ (Moderate),OPERATIONAL,ChIJffpFsSJMzDERfnQMn12nt_0,3.103743699999999,101.5920024,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.6/5 (575 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
357,CONTACT TODAY,WhatsApp + Personal,GOOGLE-ChIJH9uD,2025-11-05,Awesome Canteen,"Cafe, Restaurant",1,100000,"19, Jalan 20/13, Taman Paramount, 46300 Petaling Jaya, Selangor, Malaysia",46300 Petaling Jaya,Selangor,46300.0,https://www.facebook.com/awesomecanteen/,,,60378658048.0,,60378658048.0,4.2,990.0,$$ (Moderate),OPERATIONAL,ChIJH9uDD_tLzDERqnnaKj2CdRQ,3.1061679,101.624858,Losing money to waste but don't know how much,1,,,Google Places API,Rating: 4.2/5 (990 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
